timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 20:13:46.438,0,0,0,0,4.0,34.3
2025-02-15 20:13:48.443,225914880,0,704,812,1.8,34.3
2025-02-15 20:13:50.449,70594560,0,60,0,1.7,34.3
2025-02-15 20:13:52.455,38797312,421888,180,0,1.6,34.3
2025-02-15 20:13:54.461,19324928,151552,2140,2164,1.5,34.3
2025-02-15 20:13:56.467,1212416,581632,3766,3712,1.5,34.3
2025-02-15 20:13:58.473,36864,0,300,196,1.7,34.3
2025-02-15 20:14:00.479,33210368,98304,1896,1806,3.2,34.3
2025-02-15 20:14:02.485,19603456,360448,240,0,1.9,34.3
2025-02-15 20:14:04.490,2375680,8192,636,256,16.2,34.3
2025-02-15 20:14:06.495,1175552,114688,300,0,2.2,34.4
2025-02-15 20:14:08.500,5373952,356352,2480216,31696,1.7,34.4
2025-02-15 20:14:10.505,46297088,12288,117218,117038,2.6,34.5
2025-02-15 20:14:12.510,27549696,774144,106656,106416,3.3,34.5
2025-02-15 20:14:14.515,0,0,240,0,3.3,34.5
2025-02-15 20:14:16.520,413696,86016,360,0,3.3,34.7
2025-02-15 20:14:18.525,0,229376,300,0,3.3,35.1
2025-02-15 20:14:20.531,0,0,180,0,3.3,35.5
2025-02-15 20:14:22.537,0,229376,180,0,3.2,35.9
2025-02-15 20:14:24.543,0,0,240,0,3.3,36.4
2025-02-15 20:14:26.548,0,69632,180,0,3.3,36.8
2025-02-15 20:14:28.554,0,188416,240,0,3.3,37.2
2025-02-15 20:14:30.559,0,0,120,0,3.3,37.2
2025-02-15 20:14:32.565,0,253952,180,0,13.9,34.6
2025-02-15 20:14:34.573,565248,0,240,0,29.8,35.2
2025-02-15 20:14:36.579,0,65536,420,0,30.5,35.8
2025-02-15 20:14:38.586,0,208896,232,0,30.0,36.3
2025-02-15 20:14:40.592,0,0,420,0,28.1,37.0
2025-02-15 20:14:42.597,0,253952,300,0,28.1,37.6
2025-02-15 20:14:44.603,0,0,363,0,28.5,38.1
2025-02-15 20:14:46.609,0,81920,360,0,28.0,38.7
2025-02-15 20:14:48.614,0,188416,240,0,28.2,39.2
2025-02-15 20:14:50.622,0,0,60,0,29.5,39.9
2025-02-15 20:14:52.628,421888,69632,300,0,18.7,40.5
2025-02-15 20:14:54.635,0,196608,180,0,19.8,41.2
2025-02-15 20:14:56.641,0,94208,240,0,20.5,41.8
2025-02-15 20:14:58.646,0,192512,120,0,20.1,42.4
2025-02-15 20:15:00.652,0,0,578,0,21.5,43.1
2025-02-15 20:15:02.658,0,81920,420,0,20.3,43.6
2025-02-15 20:15:04.664,405504,188416,600,0,20.6,44.3
2025-02-15 20:15:06.673,0,81920,300,0,21.2,44.8
2025-02-15 20:15:08.679,0,393216,655,0,19.9,45.3
2025-02-15 20:15:10.684,0,0,240,0,21.1,45.8
2025-02-15 20:15:12.690,0,90112,120,0,18.5,46.3
2025-02-15 20:15:14.696,0,196608,660,0,19.7,46.9
2025-02-15 20:15:16.703,0,69632,540,0,18.9,47.4
2025-02-15 20:15:18.710,0,167936,360,0,18.6,48.0
2025-02-15 20:15:20.715,0,73728,483,0,19.6,48.4
2025-02-15 20:15:22.723,0,0,240,0,18.9,49.0
2025-02-15 20:15:24.732,0,299008,363,0,54.9,51.4
2025-02-15 20:15:26.738,0,0,516,256,3.2,52.1
2025-02-15 20:15:28.744,0,163840,120,0,3.2,52.9
2025-02-15 20:15:30.749,0,176128,240,60,3.2,53.6
2025-02-15 20:15:32.754,0,0,180,0,3.2,54.4
2025-02-15 20:15:34.759,0,258048,180,0,3.2,55.1
2025-02-15 20:15:36.764,0,0,300,0,0.8,55.4
2025-02-15 20:15:38.769,0,163840,352,0,1.4,55.5
2025-02-15 20:15:40.775,0,163840,360,0,5.2,52.8
2025-02-15 20:15:42.780,0,0,240,0,3.2,52.8
2025-02-15 20:15:44.785,0,208896,437,70,3.3,52.8
2025-02-15 20:15:46.790,1720320,0,33596,33416,6.1,52.8
2025-02-15 20:15:48.797,34062336,0,60,0,2.8,52.8
2025-02-15 20:15:50.803,36466688,733184,240,0,3.2,52.8
2025-02-15 20:15:52.810,0,0,240,0,3.2,52.8
2025-02-15 20:15:54.815,16031744,274432,1072,0,3.3,52.8
2025-02-15 20:15:56.820,0,0,360,0,3.3,52.7
2025-02-15 20:15:58.825,0,0,240,0,3.3,52.7
2025-02-15 20:16:00.830,0,348160,240,0,3.3,52.7
2025-02-15 20:16:02.836,0,0,240,0,3.3,52.7
2025-02-15 20:16:04.842,0,253952,180,0,3.3,52.7
2025-02-15 20:16:06.848,0,0,698,0,3.3,52.7
2025-02-15 20:16:08.854,0,0,532,0,3.3,52.7
2025-02-15 20:16:10.859,0,331776,360,0,3.3,52.6
2025-02-15 20:16:12.865,0,0,180,0,3.3,52.6
2025-02-15 20:16:14.871,0,253952,360,0,3.3,52.6
2025-02-15 20:16:16.877,0,0,180,0,4.8,52.6
