timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 20:00:00.373,24576,0,0,0,6.2,34.3
2025-02-15 20:00:02.379,224141312,0,300,0,1.9,34.3
2025-02-15 20:00:04.385,72564736,208896,998,0,1.7,34.3
2025-02-15 20:00:06.391,50270208,0,306,242,1.5,34.3
2025-02-15 20:00:08.397,7708672,253952,2252,2224,1.5,34.3
2025-02-15 20:00:10.403,1335296,180224,3671,3712,1.5,34.3
2025-02-15 20:00:12.408,4096,0,420,196,1.7,34.3
2025-02-15 20:00:14.413,43311104,204800,1716,1806,5.7,34.3
2025-02-15 20:00:16.419,9535488,0,1276,2458,1.9,34.3
2025-02-15 20:00:18.425,2129920,139264,696,8562,16.2,34.3
2025-02-15 20:00:20.430,1171456,0,60,0,2.6,34.4
2025-02-15 20:00:22.435,5644288,65536,2496630,94370,1.6,34.4
2025-02-15 20:00:24.440,55144448,299008,115032,125968,2.6,34.5
2025-02-15 20:00:26.445,18661376,0,104060,104782,3.4,34.5
2025-02-15 20:00:28.450,569344,65536,1356,2022,3.3,34.5
2025-02-15 20:00:30.456,413696,0,390,794,3.3,34.7
2025-02-15 20:00:32.461,4096,659456,570,810,3.2,35.1
2025-02-15 20:00:34.467,0,49152,690,794,3.3,35.6
2025-02-15 20:00:36.472,8192,585728,624,664,3.3,36.0
2025-02-15 20:00:38.477,0,40960,496,648,3.2,36.2
2025-02-15 20:00:40.483,0,0,510,794,16.2,34.7
2025-02-15 20:00:42.488,565248,20480,510,794,22.2,35.3
2025-02-15 20:00:44.493,0,28672,564,664,23.0,35.9
2025-02-15 20:00:46.499,0,0,510,794,22.0,36.5
2025-02-15 20:00:48.504,0,16384,384,664,22.1,37.0
2025-02-15 20:00:50.511,0,0,384,664,23.0,37.6
2025-02-15 20:00:52.517,8192,40960,504,664,17.2,38.4
2025-02-15 20:00:54.522,417792,45056,744,664,14.2,39.0
2025-02-15 20:00:56.527,0,0,384,664,15.7,39.7
2025-02-15 20:00:58.535,0,16384,624,664,16.2,40.3
2025-02-15 20:01:00.540,0,0,318,502,18.9,40.9
2025-02-15 20:01:02.546,0,344064,684,680,16.8,41.5
2025-02-15 20:01:04.552,0,40960,444,664,15.9,42.0
2025-02-15 20:01:06.558,0,0,722,664,18.9,42.5
2025-02-15 20:01:08.563,0,389120,676,648,18.5,43.1
2025-02-15 20:01:10.571,0,0,384,648,17.5,44.8
2025-02-15 20:01:12.576,0,229376,516,908,3.2,45.5
2025-02-15 20:01:14.581,0,28672,444,664,3.2,46.2
2025-02-15 20:01:16.587,0,0,510,794,0.7,46.6
2025-02-15 20:01:18.592,0,16384,642,1038,4.7,45.0
2025-02-15 20:01:20.598,0,0,384,664,3.2,44.9
2025-02-15 20:01:22.604,7135232,20480,34032,34116,3.2,45.0
2025-02-15 20:01:24.610,60776448,114688,444,648,3.3,45.0
