timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 18:10:29.831,28672,0,0,0,5.3,1.5
2025-02-15 18:10:31.836,228175872,0,1442,1334,1.8,1.5
2025-02-15 18:10:33.841,68268032,0,1416,1248,1.7,1.5
2025-02-15 18:10:35.847,58023936,520192,3006,3268,1.5,1.6
2025-02-15 18:10:37.853,0,61440,1868,1694,1.4,1.6
2025-02-15 18:10:39.858,1273856,262144,4492,4960,1.4,1.6
2025-02-15 18:10:41.863,45056,200704,1304,1444,1.8,1.6
2025-02-15 18:10:43.869,50094080,106496,2840,3054,5.7,1.6
2025-02-15 18:10:45.874,2793472,397312,1502,3722,1.9,1.6
2025-02-15 18:10:47.880,2121728,8192,2376,10054,3.8,1.6
2025-02-15 18:10:49.885,1167360,544768,1364,1248,2.9,1.6
2025-02-15 18:10:51.890,5332992,65536,2506700,107914,1.8,1.7
2025-02-15 18:10:53.896,61603840,32768,135190,147182,2.8,1.8
2025-02-15 18:10:55.901,12410880,655360,80630,81438,3.3,1.8
2025-02-15 18:10:57.907,0,0,1304,1248,3.3,1.8
2025-02-15 18:10:59.913,413696,90112,4580,13474,3.3,2.2
2025-02-15 18:11:01.918,0,229376,1364,1248,3.3,2.8
2025-02-15 18:11:03.923,233472,0,1656,1248,3.3,3.5
2025-02-15 18:11:05.929,4096,253952,1364,1248,3.3,4.1
2025-02-15 18:11:07.934,0,0,1970,1248,3.2,4.7
2025-02-15 18:11:09.940,0,61440,1304,1248,3.3,5.4
2025-02-15 18:11:11.945,4096,180224,1664,1248,3.2,5.9
2025-02-15 18:11:13.951,0,0,1364,1182,3.2,5.9
2025-02-15 18:11:15.956,0,286720,1544,1248,11.1,2.3
2025-02-15 18:11:17.961,1093632,0,1508,2232,16.1,3.3
2025-02-15 18:11:19.967,0,69632,1304,1248,13.3,4.2
2025-02-15 18:11:21.972,8192,319488,2140,2390,3.2,4.5
2025-02-15 18:11:23.977,36864,0,1610,1602,14.4,4.6
2025-02-15 18:11:25.983,2580480,27826225152,3866,9610,15.3,4.6
2025-02-15 18:11:27.989,892928,27158814720,712,690,10.7,4.6
2025-02-15 18:11:29.995,892928,27158872064,1364,1248,10.4,4.5
2025-02-15 18:11:32.001,1163264,35260444672,1764,1494,12.0,4.5
2025-02-15 18:11:34.006,1507328,46225268736,1596,1248,15.0,4.5
2025-02-15 18:11:36.012,1097728,33953726464,1484,1248,12.9,4.4
2025-02-15 18:11:38.017,1138688,34351456256,1304,1248,13.3,4.4
2025-02-15 18:11:40.022,1425408,43075313664,1664,1248,14.8,4.4
2025-02-15 18:11:42.028,1171456,35951968256,1424,1248,12.0,4.4
2025-02-15 18:11:44.034,1163264,35125747712,1682,1990,4.5,4.4
2025-02-15 18:11:46.040,50061426688,55228321792,1502,1990,1.9,4.4
2025-02-15 18:11:48.045,54705668096,54409560064,1364,1248,2.0,4.3
2025-02-15 18:11:50.051,51062554624,51019620352,1304,1248,1.9,4.3
2025-02-15 18:11:52.057,52782792704,53233766400,1424,1248,2.0,4.3
2025-02-15 18:11:54.062,55288168448,54992109568,1764,1494,2.0,4.3
2025-02-15 18:11:56.067,56078401536,55750541312,1484,1248,1.9,4.2
2025-02-15 18:11:58.074,31847841792,32971132928,1880,2796,47.7,8.3
2025-02-15 18:12:00.079,0,286720,1484,1248,3.2,9.5
2025-02-15 18:12:02.084,4096,307200,1604,1248,3.2,10.6
2025-02-15 18:12:04.089,0,0,1596,1248,3.2,11.7
2025-02-15 18:12:06.094,0,73728,1304,1248,3.2,12.8
2025-02-15 18:12:08.099,0,299008,1244,1248,3.2,14.0
2025-02-15 18:12:10.104,0,86016,1304,1248,0.7,14.5
2025-02-15 18:12:12.109,0,196608,1424,1248,3.0,14.6
2025-02-15 18:12:14.115,0,0,1364,1248,5.1,10.7
2025-02-15 18:12:16.120,0,73728,1667,1248,3.3,10.7
2025-02-15 18:12:18.125,0,180224,4164,21900,3.2,10.6
2025-02-15 18:12:20.130,56266752,266240,36954,41974,3.1,10.7
2025-02-15 18:12:22.136,14893056,409600,1544,1248,3.2,10.7
2025-02-15 18:12:24.141,0,0,1304,1248,3.1,10.7
2025-02-15 18:12:26.147,16756736,31222501376,2872,5054,3.4,10.7
2025-02-15 18:12:28.153,1482752,45256765440,1364,1248,3.5,10.7
2025-02-15 18:12:30.159,1441792,43829325824,1244,1248,3.5,10.7
2025-02-15 18:12:32.164,1445888,44148129792,1884,1494,3.4,10.6
2025-02-15 18:12:34.169,1507328,46114537472,1536,1248,3.3,10.6
2025-02-15 18:12:36.175,1499136,45436051456,1424,1248,3.4,10.6
2025-02-15 18:12:38.180,1474560,44254814208,1304,1248,3.5,10.6
2025-02-15 18:12:40.189,1425408,43460538368,1304,1248,14.1,10.6
2025-02-15 18:12:42.195,23068602368,34149376000,19126,21642,26.5,10.7
2025-02-15 18:12:44.201,22442762240,40582193152,1424,1248,32.8,10.7
2025-02-15 18:12:46.207,30197063680,45016887296,1364,1248,30.4,10.7
2025-02-15 18:12:48.212,30983708672,43697770496,1304,1248,27.2,10.6
2025-02-15 18:12:50.220,26411360256,41569091584,1364,1248,31.3,10.7
2025-02-15 18:12:52.228,26477060096,40685494272,1364,1248,27.2,10.6
