timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 16:47:53.927,32768,0,0,0,5.8,1.5
2025-02-15 16:47:55.932,225193984,0,240,0,1.9,1.5
2025-02-15 16:47:57.938,71348224,0,180,0,1.8,1.6
2025-02-15 16:47:59.944,34721792,4415488,478,242,1.5,1.6
2025-02-15 16:48:01.950,23392256,200704,2252,2320,1.5,1.5
2025-02-15 16:48:03.956,1507328,1241088,3248,3712,1.4,1.5
2025-02-15 16:48:05.961,0,0,180,196,1.6,1.5
2025-02-15 16:48:07.966,27807744,122880,1656,1806,1.7,1.5
2025-02-15 16:48:09.971,25014272,4706304,594,2358,1.8,1.5
2025-02-15 16:48:11.976,2129920,8192,1089,9062,16.2,1.6
2025-02-15 16:48:13.981,1179648,163840,638,0,2.1,1.6
2025-02-15 16:48:15.987,5619712,65536,2492714,94046,1.6,1.7
2025-02-15 16:48:17.992,46383104,24576,122556,131114,2.6,1.8
2025-02-15 16:48:19.997,27881472,569344,103840,107760,3.3,1.8
2025-02-15 16:48:22.002,0,0,240,0,3.3,1.8
2025-02-15 16:48:24.008,413696,86016,4140,14284,3.2,2.3
2025-02-15 16:48:26.013,0,1163264,120,0,3.2,2.9
2025-02-15 16:48:28.018,0,0,60,0,3.2,2.8
2025-02-15 16:48:30.024,569344,225280,688,1452,22.0,2.7
2025-02-15 16:48:32.032,0,0,240,0,21.8,3.5
2025-02-15 16:48:34.040,0,36864,120,0,21.6,4.4
2025-02-15 16:48:36.046,425984,188416,636,1452,14.5,5.6
2025-02-15 16:48:38.051,0,0,360,0,15.0,6.6
2025-02-15 16:48:40.056,0,270336,60,0,16.7,7.4
2025-02-15 16:48:42.061,0,0,240,0,16.6,8.3
2025-02-15 16:48:44.067,0,61440,120,0,16.3,9.1
2025-02-15 16:48:46.072,0,176128,240,0,41.9,10.9
2025-02-15 16:48:48.077,0,0,510,1194,3.2,12.1
2025-02-15 16:48:50.083,0,258048,120,0,20.9,11.0
2025-02-15 16:48:52.089,4096,0,3226,21222,7.4,11.0
2025-02-15 16:48:54.094,45711360,307200,35650,40808,3.0,11.1
2025-02-15 16:48:56.100,38899712,430080,1032,3432,3.3,11.1
2025-02-15 16:48:58.105,610304,0,360,0,3.3,11.1
2025-02-15 16:49:00.111,0,81920,352,0,3.3,11.0
2025-02-15 16:49:02.116,0,196608,120,0,3.3,11.0
2025-02-15 16:49:04.134,151552,73728,564,904,54.9,11.8
2025-02-15 16:49:06.141,5873664,200704,17854,19822,71.6,14.4
2025-02-15 16:49:08.152,0,0,420,0,71.3,16.9
2025-02-15 16:49:10.161,0,86016,540,0,53.9,19.1
2025-02-15 16:49:12.166,978944,188416,1728,4836,3.2,19.1
2025-02-15 16:49:14.171,0,65536,1422,4164,3.2,19.1
2025-02-15 16:49:16.176,0,188416,758,0,3.3,19.1
2025-02-15 16:49:18.181,0,0,566,86,3.2,19.1
2025-02-15 16:49:20.190,0,77824,1410,3710,55.0,19.0
2025-02-15 16:49:22.196,4096,196608,360,0,30.5,19.0
2025-02-15 16:49:24.202,1048576,90112,1626,4778,3.3,19.1
2025-02-15 16:49:26.207,0,196608,1290,3806,3.3,19.1
2025-02-15 16:49:28.212,0,0,420,0,3.3,19.1
2025-02-15 16:49:30.217,0,69632,772,0,3.2,19.1
2025-02-15 16:49:32.224,0,196608,1818,4210,55.2,18.9
2025-02-15 16:49:34.245,0,98304,360,0,28.5,18.9
2025-02-15 16:49:36.251,827392,208896,1416,4672,3.3,19.0
2025-02-15 16:49:38.256,0,0,1530,3866,3.3,19.0
2025-02-15 16:49:40.261,0,81920,300,0,3.3,19.0
2025-02-15 16:49:42.266,0,204800,300,0,5.8,19.0
2025-02-15 16:49:44.273,0,94208,1368,4068,49.2,18.9
2025-02-15 16:49:46.278,0,204800,240,0,9.8,18.9
2025-02-15 16:49:48.283,1179648,0,2094,7884,3.2,19.0
2025-02-15 16:49:50.288,0,73728,444,952,3.3,19.0
2025-02-15 16:49:52.293,0,188416,300,0,3.2,19.0
2025-02-15 16:49:54.301,0,73728,180,0,14.0,18.9
2025-02-15 16:49:56.307,0,0,1774,4068,56.4,18.9
2025-02-15 16:49:58.313,0,196608,894,2274,4.4,16.9
2025-02-15 16:50:00.318,212992,258048,1726,4830,1.5,16.1
2025-02-15 16:50:02.323,47329280,458752,3472,3172,3.3,10.5
2025-02-15 16:50:04.329,0,0,660,0,3.1,7.4
2025-02-15 16:50:06.334,0,0,3672,3432,0.7,6.4
2025-02-15 16:50:08.338,0,389120,180,0,0.6,5.1
2025-02-15 16:50:10.342,0,0,246,210,0.7,3.7
2025-02-15 16:50:12.346,0,188416,306,210,0.8,2.4
2025-02-15 16:50:14.350,0,0,306,210,1.3,1.6
2025-02-15 16:50:16.355,0,8192,846,210,1.8,1.5
2025-02-15 16:50:18.360,0,315392,420,0,1.5,1.5
2025-02-15 16:50:20.365,0,0,578,0,1.4,1.5
