timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 20:05:50.101,0,0,0,0,3.7,34.2
2025-02-15 20:05:52.106,225468416,0,516,256,2.0,34.3
2025-02-15 20:05:54.112,71041024,0,1488,1522,1.8,34.3
2025-02-15 20:05:56.118,39788544,180224,1356,1020,1.6,34.3
2025-02-15 20:05:58.124,18366464,159744,3744,3546,1.6,34.3
2025-02-15 20:06:00.129,1839104,253952,4288,5428,1.5,34.3
2025-02-15 20:06:02.134,131072,0,636,1136,1.6,34.3
2025-02-15 20:06:04.139,34275328,114688,1980,2486,3.9,34.3
2025-02-15 20:06:06.144,18579456,98304,450,810,1.9,34.3
2025-02-15 20:06:08.149,2125824,8192,874,1102,16.1,34.3
2025-02-15 20:06:10.154,1163264,151552,756,956,2.2,34.4
2025-02-15 20:06:12.159,5328896,65536,2484252,35254,1.6,34.4
2025-02-15 20:06:14.164,46276608,32768,117254,117966,2.6,34.5
2025-02-15 20:06:16.169,27152384,241664,102930,103170,3.2,34.5
2025-02-15 20:06:18.174,466944,0,444,680,3.3,34.5
2025-02-15 20:06:20.179,0,16384,444,664,3.3,34.5
2025-02-15 20:06:22.184,413696,679936,510,794,3.2,34.7
2025-02-15 20:06:24.191,0,0,510,810,3.3,35.1
2025-02-15 20:06:26.198,4096,626688,962,664,3.3,35.5
2025-02-15 20:06:28.204,0,0,444,648,3.3,35.9
2025-02-15 20:06:30.209,0,36864,444,664,3.2,36.4
2025-02-15 20:06:32.214,0,20480,693,810,3.3,36.8
2025-02-15 20:06:34.219,0,0,384,648,3.3,37.2
2025-02-15 20:06:36.224,0,20480,564,664,3.1,37.4
2025-02-15 20:06:38.229,0,0,682,794,3.3,37.3
2025-02-15 20:06:40.234,380928,12288,630,794,17.7,34.7
2025-02-15 20:06:42.240,184320,40960,504,664,20.7,35.3
2025-02-15 20:06:44.245,0,0,636,908,22.6,35.9
2025-02-15 20:06:46.253,0,32768,693,794,20.9,36.5
2025-02-15 20:06:48.258,0,0,324,664,22.5,37.1
2025-02-15 20:06:50.263,0,12288,450,794,22.6,37.7
