timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 17:28:40.637,36864,0,0,0,5.6,1.5
2025-02-15 17:28:42.643,225374208,0,240,0,1.9,1.5
2025-02-15 17:28:44.649,71004160,0,120,0,1.6,1.6
2025-02-15 17:28:46.655,46538752,397312,644,242,1.5,1.5
2025-02-15 17:28:48.661,11575296,151552,2432,2260,1.5,1.5
2025-02-15 17:28:50.666,1277952,561152,3248,3712,1.4,1.5
2025-02-15 17:28:52.671,131072,0,300,196,1.7,1.5
2025-02-15 17:28:54.676,38055936,122880,1656,1806,5.6,1.6
2025-02-15 17:28:56.682,14761984,385024,720,2600,1.9,1.6
2025-02-15 17:28:58.687,2138112,8192,1086,8822,16.3,1.6
2025-02-15 17:29:00.692,1175552,176128,712,60,2.6,1.6
2025-02-15 17:29:02.697,5738496,421888,2498526,98670,1.6,1.7
2025-02-15 17:29:04.703,54198272,32768,117040,127684,2.6,1.8
2025-02-15 17:29:06.709,19529728,663552,103974,105566,3.3,1.8
2025-02-15 17:29:08.715,0,0,540,0,3.3,1.8
2025-02-15 17:29:10.720,413696,73728,2670,9530,3.3,1.8
2025-02-15 17:29:12.726,0,208896,900,2420,3.3,2.2
2025-02-15 17:29:14.731,0,0,398,0,3.2,2.8
2025-02-15 17:29:16.736,0,225280,240,0,3.3,3.4
2025-02-15 17:29:18.742,0,0,240,0,3.2,4.1
2025-02-15 17:29:20.747,0,53248,360,0,3.3,4.7
2025-02-15 17:29:22.752,0,184320,420,0,3.2,5.3
2025-02-15 17:29:24.758,0,0,420,0,3.3,6.0
2025-02-15 17:29:26.764,0,241664,480,0,3.2,6.6
2025-02-15 17:29:28.769,0,0,360,0,3.2,7.3
2025-02-15 17:29:30.774,0,49152,412,0,3.2,7.9
2025-02-15 17:29:32.780,0,192512,180,0,3.3,8.1
2025-02-15 17:29:34.786,0,0,180,0,3.2,8.1
2025-02-15 17:29:36.791,0,237568,60,0,3.3,3.4
2025-02-15 17:29:38.797,565248,0,696,1484,21.0,2.6
2025-02-15 17:29:40.802,0,73728,360,0,19.7,3.4
2025-02-15 17:29:42.812,0,204800,300,0,20.7,4.3
2025-02-15 17:29:44.818,0,0,420,0,21.6,5.2
2025-02-15 17:29:46.828,0,49152,240,0,19.9,6.1
2025-02-15 17:29:48.834,4096,188416,578,0,19.9,7.0
2025-02-15 17:29:50.843,0,77824,300,0,21.0,7.9
2025-02-15 17:29:52.848,4096,208896,266,86,20.1,8.8
2025-02-15 17:29:54.853,0,0,240,0,23.1,9.7
2025-02-15 17:29:56.860,0,61440,240,0,20.1,10.6
2025-02-15 17:29:58.866,0,176128,378,86,21.7,11.5
2025-02-15 17:30:00.871,0,49152,532,0,21.4,12.4
2025-02-15 17:30:02.876,0,278528,300,0,22.4,13.3
2025-02-15 17:30:04.884,0,0,720,0,19.7,14.1
2025-02-15 17:30:06.890,417792,0,558,742,12.7,15.4
2025-02-15 17:30:08.895,0,286720,558,742,15.4,16.3
2025-02-15 17:30:10.900,0,0,300,0,15.3,17.1
2025-02-15 17:30:12.908,4096,208896,240,0,12.7,18.0
2025-02-15 17:30:14.913,0,0,843,0,16.0,18.9
2025-02-15 17:30:16.919,0,0,636,256,15.7,19.8
2025-02-15 17:30:18.931,0,286720,360,0,11.4,20.7
2025-02-15 17:30:20.936,0,0,240,0,15.9,21.5
2025-02-15 17:30:22.941,0,249856,240,60,15.6,22.3
2025-02-15 17:30:24.951,0,0,240,0,10.9,23.2
2025-02-15 17:30:26.957,0,0,60,0,14.5,24.1
2025-02-15 17:30:28.962,0,274432,120,0,16.1,24.9
2025-02-15 17:30:30.970,0,0,292,0,9.8,25.7
2025-02-15 17:30:32.976,0,86016,60,0,15.1,26.4
2025-02-15 17:30:34.982,0,147456,240,0,16.5,27.1
2025-02-15 17:30:36.993,0,0,300,0,14.6,27.9
2025-02-15 17:30:39.005,4096,249856,180,0,15.5,28.8
2025-02-15 17:30:41.011,0,0,120,0,14.9,29.4
2025-02-15 17:30:43.018,0,69632,240,0,14.8,30.0
2025-02-15 17:30:45.024,0,176128,120,0,14.0,30.8
2025-02-15 17:30:47.029,0,0,180,0,16.5,31.6
2025-02-15 17:30:49.038,0,262144,120,0,15.4,32.3
2025-02-15 17:30:51.054,0,0,570,1210,100.0,35.3
2025-02-15 17:30:53.061,0,77824,821,0,3.2,38.2
2025-02-15 17:30:55.067,0,159744,360,0,3.2,39.4
2025-02-15 17:30:57.073,0,0,300,60,3.2,40.5
2025-02-15 17:30:59.078,0,266240,180,0,3.2,41.6
2025-02-15 17:31:01.083,0,0,532,0,3.2,42.7
2025-02-15 17:31:03.088,0,77824,180,0,3.2,43.8
2025-02-15 17:31:05.093,0,270336,420,0,0.7,44.0
2025-02-15 17:31:07.104,0,0,240,0,74.2,44.0
2025-02-15 17:31:09.109,0,217088,300,0,5.7,37.7
2025-02-15 17:31:11.115,0,0,240,0,3.2,37.7
2025-02-15 17:31:13.120,0,69632,360,0,3.2,37.7
2025-02-15 17:31:15.125,4096,204800,3046,20900,3.3,37.6
2025-02-15 17:31:17.131,1138688,0,34842,38078,7.3,37.7
