timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 18:19:24.749,8192,0,0,0,5.4,1.5
2025-02-15 18:19:26.755,225222656,0,1424,1248,2.0,1.5
2025-02-15 18:19:28.761,71192576,0,1630,1334,1.6,1.5
2025-02-15 18:19:30.767,37945344,450560,1790,1490,1.5,1.5
2025-02-15 18:19:32.773,20078592,200704,3728,3568,1.4,1.5
2025-02-15 18:19:34.778,1273856,282624,4690,5046,1.5,1.5
2025-02-15 18:19:36.783,4096,270336,1424,1444,1.6,1.5
2025-02-15 18:19:38.788,30154752,98304,2840,3054,3.0,1.6
2025-02-15 18:19:40.794,22659072,393216,1496,3480,1.9,1.6
2025-02-15 18:19:42.799,2129920,8192,1826,10378,16.3,1.6
2025-02-15 18:19:44.804,1179648,180224,1364,1248,2.2,1.6
2025-02-15 18:19:46.809,5296128,425984,2495260,92162,1.6,1.7
2025-02-15 18:19:48.814,46268416,32768,120098,129564,2.6,1.8
2025-02-15 18:19:50.820,27750400,647168,105454,108422,3.3,1.8
2025-02-15 18:19:52.826,0,77824,1304,1248,3.3,1.8
2025-02-15 18:19:54.832,413696,94208,4520,12978,3.2,1.8
2025-02-15 18:19:56.839,0,241664,1640,2732,3.3,2.1
2025-02-15 18:19:58.846,0,0,1304,1248,3.3,2.8
2025-02-15 18:20:00.853,0,245760,1424,1248,3.2,3.4
2025-02-15 18:20:02.860,233472,69632,1596,1248,3.2,4.0
2025-02-15 18:20:04.867,0,0,1604,1248,3.3,4.7
2025-02-15 18:20:06.874,4096,208896,1424,1248,3.3,5.3
2025-02-15 18:20:08.881,0,81920,1304,1248,3.3,5.9
2025-02-15 18:20:10.888,0,192512,1424,1182,3.3,6.5
2025-02-15 18:20:12.895,0,77824,1544,1248,3.2,7.2
2025-02-15 18:20:14.900,0,0,3090,2532,3.3,7.8
2025-02-15 18:20:16.906,0,208896,1964,1248,3.2,8.1
2025-02-15 18:20:18.912,0,73728,2744,2626,3.2,8.1
2025-02-15 18:20:20.917,0,0,1478,1314,3.3,4.7
2025-02-15 18:20:22.924,1101824,294912,1988,2232,12.8,2.7
2025-02-15 18:20:24.930,0,0,2064,1494,13.8,3.7
2025-02-15 18:20:26.935,4096,217088,1544,1248,14.0,4.6
2025-02-15 18:20:28.941,0,200704,772,690,13.9,5.5
2025-02-15 18:20:30.947,0,0,1424,1248,13.6,6.4
2025-02-15 18:20:32.952,8192,458752,1908,2324,3.2,6.6
2025-02-15 18:20:34.960,1552384,0,2912,6314,7.4,6.6
2025-02-15 18:20:36.966,131072,233472,2480,4898,8.0,6.6
2025-02-15 18:20:38.975,0,217088,1484,1248,7.7,6.5
2025-02-15 18:20:40.981,1064960,32016859136,1604,1248,1.8,6.5
2025-02-15 18:20:42.986,2932736,89131618304,1604,1248,6.8,6.5
2025-02-15 18:20:44.994,253952,7854424064,1424,1248,8.2,6.4
2025-02-15 18:20:46.999,0,5054464,1484,1248,8.0,6.4
2025-02-15 18:20:49.005,827392,25338437632,1764,1494,1.9,6.4
2025-02-15 18:20:51.010,2850816,86797131776,1604,1248,5.0,6.4
2025-02-15 18:20:53.016,774144,23431888896,1424,1248,8.1,6.3
2025-02-15 18:20:55.022,0,5275648,2002,1248,8.1,6.3
2025-02-15 18:20:57.027,675840,20491972608,1364,1248,2.5,6.3
2025-02-15 18:20:59.033,2822144,86442553344,1364,1248,5.1,6.3
2025-02-15 18:21:01.039,950272,28633563136,1424,1248,8.2,6.3
2025-02-15 18:21:03.045,0,5484544,1716,1318,7.8,6.2
2025-02-15 18:21:05.051,1048576,32499269632,1364,1248,4.6,6.2
2025-02-15 18:21:07.057,2031616,62494367744,1244,1248,2.3,6.2
2025-02-15 18:21:09.063,4037328896,54464196608,1700,2732,2.5,6.3
2025-02-15 18:21:11.068,57185599488,54893035520,1304,1248,2.0,6.3
2025-02-15 18:21:13.073,57656246272,56951402496,1424,1248,2.0,6.3
2025-02-15 18:21:15.078,55124721664,56137531392,1484,1248,1.9,6.3
2025-02-15 18:21:17.083,54315712512,54895149056,1544,1248,1.9,6.3
2025-02-15 18:21:19.088,51945570304,51934224384,1544,1248,1.9,6.2
2025-02-15 18:21:21.093,54288891904,53260042240,1424,1248,1.9,6.2
2025-02-15 18:21:23.099,56012619776,56360390656,1664,1248,2.0,6.2
2025-02-15 18:21:25.104,53957361664,54429310976,1304,1248,1.9,6.2
2025-02-15 18:21:27.109,53888024576,53138915328,1884,1494,2.0,6.1
2025-02-15 18:21:29.119,48034086912,51321647104,1496,1828,96.3,9.4
2025-02-15 18:21:31.125,0,0,1568,2216,3.2,12.9
2025-02-15 18:21:33.130,0,385024,1596,1248,3.3,14.1
2025-02-15 18:21:35.135,0,24576,1424,1308,3.3,15.2
2025-02-15 18:21:37.140,0,0,1677,1248,3.2,16.3
2025-02-15 18:21:39.145,0,290816,1304,1248,3.2,17.4
2025-02-15 18:21:41.150,0,8192,1304,1248,3.2,18.6
2025-02-15 18:21:43.156,0,356352,2132,2190,0.8,18.8
2025-02-15 18:21:45.165,53248,0,2666,2318,60.8,18.8
2025-02-15 18:21:47.171,0,0,3188,2418,5.0,12.6
2025-02-15 18:21:49.177,0,245760,2554,2160,3.3,12.6
2025-02-15 18:21:51.182,4096,0,2410,2412,3.2,12.6
2025-02-15 18:21:53.187,0,131072,1424,1248,3.3,12.6
2025-02-15 18:21:55.192,29503488,217088,36764,45872,2.9,12.6
2025-02-15 18:21:57.197,40488960,0,3046,11094,3.3,12.6
2025-02-15 18:21:59.202,0,512000,2876,9260,3.3,12.6
2025-02-15 18:22:01.207,0,4096,2808,8622,3.2,12.6
2025-02-15 18:22:03.212,16670720,11526991872,5160,23248,3.5,12.6
2025-02-15 18:22:05.218,1519616,46673756160,5146,39688,3.5,12.6
2025-02-15 18:22:07.223,1523712,47041478656,2220,10322,3.4,12.6
2025-02-15 18:22:09.228,1417216,43236020224,2100,10356,3.5,12.6
2025-02-15 18:22:11.233,1458176,45295468544,1424,1248,3.5,12.6
2025-02-15 18:22:13.238,1540096,47459069952,2074,2300,3.4,12.6
2025-02-15 18:22:15.243,1695744,44830212096,2080,7844,3.5,12.6
2025-02-15 18:22:17.249,1466368,45204504576,1244,1248,3.5,12.6
2025-02-15 18:22:19.255,1482752,45538254848,1364,1248,3.3,12.6
2025-02-15 18:22:21.260,1523712,47445966848,1424,1248,3.4,12.6
2025-02-15 18:22:23.266,1499136,45960384512,1424,1248,3.5,12.6
2025-02-15 18:22:25.271,1458176,45143666688,1364,1248,3.3,12.6
2025-02-15 18:22:27.276,7174795264,40845180928,19406,21888,31.2,12.9
2025-02-15 18:22:29.283,33938063360,36329377792,1364,1248,24.5,12.9
2025-02-15 18:22:31.289,27113259008,47035514880,1364,1248,21.6,12.9
2025-02-15 18:22:33.294,27113316352,46004486144,1536,1248,23.1,12.9
2025-02-15 18:22:35.299,27113029632,37697794048,1364,1248,24.3,12.9
2025-02-15 18:22:37.308,27112955904,35258171392,1424,1248,20.0,12.9
2025-02-15 18:22:39.316,27113103360,39443800064,1484,1248,24.1,13.0
2025-02-15 18:22:41.322,27113127936,40867414016,1484,1248,21.9,13.0
2025-02-15 18:22:43.328,27113340928,46884388864,1424,1248,22.6,13.0
2025-02-15 18:22:45.334,27112964096,35894255616,1604,1248,20.6,12.9
2025-02-15 18:22:47.345,27113078784,32414367744,1364,1248,18.3,12.9
2025-02-15 18:22:49.359,27113127936,40499048448,1884,1494,26.1,13.0
2025-02-15 18:22:51.364,27113136128,43521335296,1364,1248,23.2,12.9
2025-02-15 18:22:53.370,27113127936,43162955776,1364,1248,23.6,12.9
2025-02-15 18:22:55.375,27113242624,45342302208,1724,1248,22.6,13.0
2025-02-15 18:22:57.381,27113349120,47486730240,1424,1248,23.5,13.0
2025-02-15 18:22:59.386,27113168896,41688346624,1424,1248,23.7,13.0
2025-02-15 18:23:01.392,27113062400,38703005696,1364,1248,22.4,13.0
2025-02-15 18:23:03.398,27113021440,37376688128,2054,1248,21.7,13.0
2025-02-15 18:23:05.403,27113103360,39753023488,1424,1248,22.4,13.0
2025-02-15 18:23:07.408,27113242624,44125782016,1790,1248,20.9,13.0
2025-02-15 18:23:09.413,27113308160,45885759488,1304,1248,24.1,12.7
2025-02-15 18:23:11.419,27113119744,40520388608,1364,1248,21.2,12.9
2025-02-15 18:23:13.424,27113046016,38111789056,1304,1248,21.2,12.9
2025-02-15 18:23:15.430,27340115968,43382923264,1484,1248,21.8,12.7
2025-02-15 18:23:17.435,35072679936,40668758016,1424,1248,24.6,12.7
2025-02-15 18:23:19.440,31290859520,40672153600,1364,1248,24.5,12.7
2025-02-15 18:23:21.446,22685573120,40671997952,1484,1248,23.3,12.7
2025-02-15 18:23:23.451,22881280000,40671727616,1364,1248,23.8,12.8
2025-02-15 18:23:25.457,23418732544,40671531008,1424,1248,22.0,12.8
2025-02-15 18:23:27.465,27102781440,40668758016,1764,1494,24.2,12.8
2025-02-15 18:23:29.470,32244629504,40671760384,1304,1248,20.5,12.7
2025-02-15 18:23:31.475,24624177152,40671600640,1424,1248,25.0,12.7
2025-02-15 18:23:33.480,24470585344,40541560832,1476,1248,23.4,12.7
