timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 17:59:52.893,36864,0,0,0,4.4,1.5
2025-02-15 17:59:54.899,226795520,0,1364,1248,1.9,1.5
2025-02-15 17:59:56.904,70307840,0,1484,1248,1.7,1.6
2025-02-15 17:59:58.909,48050176,438272,1490,1490,1.5,1.6
2025-02-15 18:00:00.914,9973760,135168,3616,3568,1.4,1.6
2025-02-15 18:00:02.919,1507328,282624,4904,4960,1.4,1.6
2025-02-15 18:00:04.924,4096,278528,2864,1444,1.7,1.6
2025-02-15 18:00:06.929,37814272,122880,3800,3054,5.6,1.6
2025-02-15 18:00:08.934,15060992,372736,2474,3722,1.9,1.6
2025-02-15 18:00:10.939,2134016,8192,2678,9682,16.2,1.6
2025-02-15 18:00:12.945,1183744,184320,1904,1248,2.5,1.6
2025-02-15 18:00:14.950,5312512,434176,2493222,87992,1.6,1.7
2025-02-15 18:00:16.955,52666368,32768,117623,127854,2.7,1.8
2025-02-15 18:00:18.960,21000192,634880,104520,105672,3.1,1.8
2025-02-15 18:00:20.965,466944,0,1694,2442,3.3,1.8
2025-02-15 18:00:22.970,0,69632,1484,1248,3.2,1.8
2025-02-15 18:00:24.976,413696,212992,4670,14412,3.2,2.2
2025-02-15 18:00:26.981,0,0,1544,1248,3.2,2.8
2025-02-15 18:00:28.987,0,290816,1544,1248,3.3,3.5
2025-02-15 18:00:30.992,0,0,1304,1182,3.3,4.1
2025-02-15 18:00:32.997,0,69632,1716,1248,3.2,4.7
2025-02-15 18:00:35.002,0,196608,1364,1248,3.3,5.4
2025-02-15 18:00:37.007,0,0,1484,1248,3.3,6.0
2025-02-15 18:00:39.012,0,282624,1484,1248,3.2,6.2
2025-02-15 18:00:41.017,0,0,1304,1248,3.3,5.6
2025-02-15 18:00:43.026,716800,77824,2206,2232,11.6,2.6
2025-02-15 18:00:45.033,380928,204800,1664,1248,11.1,3.8
2025-02-15 18:00:47.038,0,0,832,690,13.7,4.6
2025-02-15 18:00:49.044,0,204800,1544,1248,12.8,5.6
2025-02-15 18:00:51.049,0,208896,1364,1248,13.6,6.4
2025-02-15 18:00:53.054,0,208896,1616,2260,3.2,6.6
2025-02-15 18:00:55.059,1552384,417792,3270,6672,8.7,6.6
2025-02-15 18:00:57.064,131072,0,1892,3250,9.6,6.6
2025-02-15 18:00:59.069,1179648,35672870912,1604,1248,2.4,6.6
2025-02-15 18:01:01.074,1409024,43067367424,1244,1248,9.2,6.6
2025-02-15 18:01:03.079,0,77824,1596,1248,3.6,6.5
2025-02-15 18:01:05.084,2240512,62176006144,1424,1248,5.6,6.5
2025-02-15 18:01:07.090,565248,17395933184,1364,1248,9.8,6.4
2025-02-15 18:01:09.095,794624,24217288704,1304,1248,2.8,6.4
2025-02-15 18:01:11.101,1789952,54312525824,1304,1248,10.1,6.3
2025-02-15 18:01:13.106,278528,8917401600,1364,1248,6.2,6.3
2025-02-15 18:01:15.111,2277376,69977178112,1364,1248,8.9,6.3
2025-02-15 18:01:17.117,581632,17972232192,2022,2236,6.6,6.2
2025-02-15 18:01:19.127,4868677632,53191176192,1622,1990,2.2,6.3
2025-02-15 18:01:21.133,55911094272,55633707008,1424,1248,1.9,6.3
2025-02-15 18:01:23.139,56489378816,56446251008,1544,1248,1.9,6.3
2025-02-15 18:01:25.145,51628340224,51787411456,1364,1248,1.9,6.2
2025-02-15 18:01:27.150,52127557632,52445569024,1450,1334,1.9,6.2
2025-02-15 18:01:29.155,51141947392,49949495296,1424,1248,1.9,6.2
2025-02-15 18:01:31.160,49288456192,50037682176,1382,1334,2.0,6.2
2025-02-15 18:01:33.173,53648377856,54941188096,1536,1248,61.9,8.2
2025-02-15 18:01:35.182,8708114432,9516228608,1700,2796,3.2,11.2
2025-02-15 18:01:37.187,0,212992,1484,1248,3.2,12.3
2025-02-15 18:01:39.192,0,86016,1502,1469,3.2,13.5
2025-02-15 18:01:41.197,0,245760,1364,1248,3.2,14.6
2025-02-15 18:01:43.202,0,94208,8603,3647,3.3,15.7
2025-02-15 18:01:45.207,0,16384,1762,1248,3.2,16.8
2025-02-15 18:01:47.211,0,233472,1784,1248,0.8,16.9
2025-02-15 18:01:49.216,0,86016,1484,1248,55.0,15.9
2025-02-15 18:01:51.221,0,176128,1244,1248,3.3,12.6
2025-02-15 18:01:53.227,0,86016,4584,3976,3.3,12.6
2025-02-15 18:01:55.232,0,0,4570,22556,6.8,12.6
2025-02-15 18:01:57.237,66383872,225280,36658,41724,3.2,12.6
2025-02-15 18:01:59.243,0,311296,1544,1248,3.3,12.6
2025-02-15 18:02:01.249,0,421888,1244,1248,3.2,12.6
2025-02-15 18:02:03.255,17031168,30251491328,2586,5022,3.5,12.6
2025-02-15 18:02:05.261,1630208,44669337600,1304,1248,3.2,12.6
2025-02-15 18:02:07.267,1515520,44679385088,1304,1248,3.5,12.6
2025-02-15 18:02:09.272,1736704,44705476608,1364,1248,3.3,12.6
2025-02-15 18:02:11.278,1548288,46223675392,1484,1248,3.5,12.6
2025-02-15 18:02:13.283,1785856,47091453952,1304,1248,3.3,12.6
2025-02-15 18:02:15.289,1466368,44605505536,1364,1248,3.5,12.6
2025-02-15 18:02:17.295,1695744,45415440384,1644,1494,3.3,12.6
2025-02-15 18:02:19.303,6907596800,36207472640,19296,21860,19.6,12.5
2025-02-15 18:02:21.309,23824949248,40641441792,1424,1248,25.2,12.7
2025-02-15 18:02:23.317,31458648064,41201160192,1484,1248,19.5,12.6
2025-02-15 18:02:25.327,23824760832,39641497600,1544,1248,19.7,12.7
2025-02-15 18:02:27.332,23824965632,42401579008,1304,1248,29.2,12.8
2025-02-15 18:02:29.338,30284144640,39054913536,1424,1248,19.0,12.6
