timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-15 17:12:50.539,110592,0,0,0,3.7,1.5
2025-02-15 17:12:52.545,223358976,0,240,0,1.9,1.5
2025-02-15 17:12:54.551,72822784,0,180,0,1.8,1.5
2025-02-15 17:12:56.557,46473216,307200,186,242,1.7,1.6
2025-02-15 17:12:58.563,11685888,151552,2320,2164,1.5,1.6
2025-02-15 17:13:00.568,1343488,655360,3600,3712,1.5,1.6
2025-02-15 17:13:02.573,233472,0,300,196,1.7,1.5
2025-02-15 17:13:04.579,38281216,98304,1776,1806,5.6,1.6
2025-02-15 17:13:06.584,14536704,356352,318,2344,1.9,1.6
2025-02-15 17:13:08.589,2129920,8192,1122,9142,16.0,1.6
2025-02-15 17:13:10.594,1171456,180224,60,0,2.4,1.6
2025-02-15 17:13:12.599,5648384,438272,2500372,102440,1.6,1.7
2025-02-15 17:13:14.604,46297088,32768,119074,128658,2.6,1.8
2025-02-15 17:13:16.609,27222016,659456,103872,106552,3.2,1.8
2025-02-15 17:13:18.615,466944,0,450,1194,3.3,1.8
2025-02-15 17:13:20.621,0,69632,240,0,3.2,1.8
2025-02-15 17:13:22.626,417792,196608,4326,14380,3.2,2.2
2025-02-15 17:13:24.631,0,0,180,0,3.2,2.9
2025-02-15 17:13:26.636,0,294912,180,0,3.3,3.5
2025-02-15 17:13:28.641,0,0,300,0,3.3,4.1
2025-02-15 17:13:30.646,0,73728,232,0,3.3,4.7
2025-02-15 17:13:32.651,0,180224,120,0,3.3,5.3
2025-02-15 17:13:34.656,0,0,180,0,3.2,6.0
2025-02-15 17:13:36.661,0,270336,180,0,3.2,6.2
2025-02-15 17:13:38.666,0,0,240,0,3.2,5.7
2025-02-15 17:13:40.672,565248,65536,876,1484,20.0,2.3
2025-02-15 17:13:42.678,0,188416,300,0,21.8,3.2
2025-02-15 17:13:44.683,0,0,300,0,21.6,4.0
2025-02-15 17:13:46.688,0,290816,240,0,22.6,4.9
2025-02-15 17:13:48.693,0,0,300,0,22.9,5.9
2025-02-15 17:13:50.699,0,94208,578,0,21.2,6.7
2025-02-15 17:13:52.704,0,192512,420,0,22.0,7.6
2025-02-15 17:13:54.712,0,0,180,0,22.1,8.5
2025-02-15 17:13:56.721,0,258048,360,0,22.4,9.4
2025-02-15 17:13:58.726,0,0,240,0,21.8,10.3
2025-02-15 17:14:00.731,0,81920,550,742,18.1,11.3
2025-02-15 17:14:02.736,417792,204800,378,742,13.8,12.2
2025-02-15 17:14:04.741,0,0,360,0,15.3,13.1
2025-02-15 17:14:06.746,0,77824,360,0,12.1,14.1
2025-02-15 17:14:08.752,0,192512,120,0,15.8,15.0
2025-02-15 17:14:10.757,0,57344,300,0,15.6,16.0
2025-02-15 17:14:12.762,0,184320,120,0,16.9,16.7
2025-02-15 17:14:14.767,0,0,240,0,13.9,17.6
2025-02-15 17:14:16.772,0,77824,300,0,16.0,18.4
2025-02-15 17:14:18.786,0,200704,120,0,13.6,19.3
2025-02-15 17:14:20.793,0,61440,300,0,17.0,20.2
2025-02-15 17:14:22.798,0,167936,240,0,16.1,20.9
2025-02-15 17:14:24.803,0,0,120,0,15.8,21.8
2025-02-15 17:14:26.809,0,57344,180,0,15.4,22.6
2025-02-15 17:14:28.814,0,196608,180,0,16.8,23.3
2025-02-15 17:14:30.822,0,81920,628,256,15.2,24.1
2025-02-15 17:14:32.827,0,159744,300,0,16.9,24.9
2025-02-15 17:14:34.840,0,0,690,1210,100.0,28.3
2025-02-15 17:14:36.849,0,159744,360,60,3.2,29.7
2025-02-15 17:14:38.855,4096,172032,120,0,3.2,30.9
2025-02-15 17:14:40.860,0,65536,360,0,3.2,32.0
2025-02-15 17:14:42.865,0,196608,240,0,3.2,33.1
2025-02-15 17:14:44.870,0,0,300,0,3.2,34.2
2025-02-15 17:14:46.875,0,147456,300,0,2.2,35.1
2025-02-15 17:14:48.881,0,180224,240,0,0.8,35.1
2025-02-15 17:14:50.890,0,69632,483,0,28.6,32.0
2025-02-15 17:14:52.895,0,0,120,0,3.3,30.7
2025-02-15 17:14:54.901,0,147456,638,0,3.2,30.6
2025-02-15 17:14:56.907,995328,110592,20254,39202,4.7,30.6
2025-02-15 17:14:58.913,8818688,217088,17572,18930,3.1,30.7
2025-02-15 17:15:00.918,62824448,270336,880,2112,3.2,30.7
2025-02-15 17:15:02.924,405504,0,480,0,3.2,30.7
2025-02-15 17:15:04.929,6864896,176128,600,0,3.2,30.7
2025-02-15 17:15:06.935,9064448,352256,1098,3546,3.3,30.7
2025-02-15 17:15:08.940,0,385024,240,0,3.3,30.6
2025-02-15 17:15:10.945,0,73728,423,0,3.3,30.6
2025-02-15 17:15:12.950,0,0,1135,0,3.2,30.6
2025-02-15 17:15:14.955,0,172032,480,0,3.3,30.6
2025-02-15 17:15:16.960,0,73728,660,0,3.3,30.6
2025-02-15 17:15:18.966,0,180224,480,0,3.3,30.5
2025-02-15 17:15:20.971,0,61440,360,0,3.3,30.5
2025-02-15 17:15:22.977,0,0,420,0,3.2,30.5
2025-02-15 17:15:24.983,0,176128,240,0,3.3,30.5
2025-02-15 17:15:26.989,0,73728,240,0,3.2,30.5
2025-02-15 17:15:28.995,0,184320,483,0,3.3,30.5
2025-02-15 17:15:31.001,0,61440,292,0,32.9,30.9
2025-02-15 17:15:33.010,6893568,0,17882,20394,75.2,33.7
2025-02-15 17:15:35.021,0,192512,240,0,77.1,36.5
2025-02-15 17:15:37.028,0,94208,180,60,71.7,39.2
2025-02-15 17:15:39.038,0,0,180,0,72.5,41.8
2025-02-15 17:15:41.049,0,237568,360,0,71.0,44.4
2025-02-15 17:15:43.061,0,98304,180,0,70.6,47.0
2025-02-15 17:15:45.077,0,167936,240,0,72.4,49.6
2025-02-15 17:15:47.088,0,69632,300,0,73.0,52.2
2025-02-15 17:15:49.098,0,0,180,0,71.0,54.8
2025-02-15 17:15:51.105,0,266240,240,0,70.9,57.3
2025-02-15 17:15:53.110,917504,0,1847,5238,3.2,57.5
2025-02-15 17:15:55.115,0,176128,240,0,3.3,57.5
2025-02-15 17:15:57.120,0,65536,1184,2854,3.2,57.5
2025-02-15 17:15:59.126,0,0,564,1012,3.2,57.5
2025-02-15 17:16:01.132,0,274432,472,0,3.3,57.5
2025-02-15 17:16:03.138,0,0,180,0,3.2,57.4
2025-02-15 17:16:05.143,0,188416,180,0,3.3,57.4
2025-02-15 17:16:07.148,0,77824,180,0,3.3,57.4
2025-02-15 17:16:09.153,0,0,180,0,3.2,57.4
2025-02-15 17:16:11.158,0,245760,120,0,3.3,57.3
2025-02-15 17:16:13.163,0,0,240,0,3.3,57.3
2025-02-15 17:16:15.169,0,192512,120,0,3.2,57.3
2025-02-15 17:16:17.174,0,192512,180,0,3.2,57.3
2025-02-15 17:16:19.182,0,0,1425,3986,55.2,57.1
2025-02-15 17:16:21.197,0,245760,446,86,58.7,57.1
2025-02-15 17:16:23.217,0,0,240,0,58.3,57.1
2025-02-15 17:16:25.225,4096,192512,240,0,58.0,57.2
2025-02-15 17:16:27.243,0,98304,258,86,56.2,57.2
2025-02-15 17:16:29.249,1048576,0,1314,4838,3.2,57.3
2025-02-15 17:16:31.255,0,184320,412,0,3.3,57.3
2025-02-15 17:16:33.261,0,0,834,2034,3.2,57.3
2025-02-15 17:16:35.267,0,0,834,2130,3.3,57.3
2025-02-15 17:16:37.273,0,258048,60,0,3.3,57.2
2025-02-15 17:16:39.279,0,0,318,221,3.3,57.2
2025-02-15 17:16:41.285,0,249856,180,0,3.3,57.2
2025-02-15 17:16:43.291,98304,274432,27624,3621,3.2,57.2
2025-02-15 17:16:45.297,0,0,60,0,3.3,57.2
2025-02-15 17:16:47.303,0,266240,180,0,3.5,57.2
2025-02-15 17:16:49.309,19021824,634880,17755,57893,3.3,57.1
2025-02-15 17:16:51.314,0,282624,120,0,3.2,57.1
2025-02-15 17:16:53.320,0,278528,180,0,3.3,57.1
2025-02-15 17:16:55.329,0,143360,1368,4160,46.2,57.1
2025-02-15 17:16:57.339,0,188416,60,0,50.8,57.1
2025-02-15 17:16:59.349,0,73728,120,0,52.2,57.1
2025-02-15 17:17:01.360,0,159744,690,0,53.5,57.2
2025-02-15 17:17:03.366,32768,0,240,0,58.3,57.3
2025-02-15 17:17:05.371,741376,90112,1660,5046,3.3,57.3
2025-02-15 17:17:07.376,0,192512,300,0,3.3,57.3
2025-02-15 17:17:09.381,0,282624,60,0,3.3,57.3
2025-02-15 17:17:11.386,0,176128,1362,4034,3.3,57.3
2025-02-15 17:17:13.391,0,0,120,0,3.3,57.3
2025-02-15 17:17:15.396,0,73728,180,0,3.2,57.2
