timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-09 21:25:47.092,0,0,0,0,5.5,1.5
2025-02-09 21:25:49.098,222834688,0,412,0,1.9,1.5
2025-02-09 21:25:51.104,73605120,0,300,0,1.6,1.6
2025-02-09 21:25:53.108,51765248,409600,306,242,1.5,1.6
2025-02-09 21:25:55.114,6377472,167936,2192,2320,1.5,1.6
2025-02-09 21:25:57.119,1376256,569344,3368,3712,1.4,1.6
2025-02-09 21:25:59.123,0,0,180,196,1.7,1.6
2025-02-09 21:26:01.128,44175360,122880,1776,1806,5.6,1.6
2025-02-09 21:26:03.133,8876032,397312,1088,2762,1.9,1.6
2025-02-09 21:26:05.138,2207744,8192,1312,8614,4.6,1.6
2025-02-09 21:26:07.144,1175552,188416,306,242,3.1,1.6
2025-02-09 21:26:09.149,8441856,385024,2498840,94518,2.0,1.7
2025-02-09 21:26:11.154,62230528,32768,210466,222704,3.0,1.8
2025-02-09 21:26:13.158,8736768,684032,753,1194,3.3,1.8
2025-02-09 21:26:15.164,0,0,180,0,3.1,1.8
2025-02-09 21:26:17.169,413696,86016,3552,12452,3.3,2.3
2025-02-09 21:26:19.174,0,212992,352,0,3.2,3.0
2025-02-09 21:26:21.179,0,0,240,0,3.3,3.6
2025-02-09 21:26:23.184,8192,249856,180,0,3.2,4.3
2025-02-09 21:26:25.189,0,0,180,0,3.2,3.4
2025-02-09 21:26:27.194,565248,77824,516,1484,12.4,2.6
2025-02-09 21:26:29.199,8192,212992,180,0,12.8,3.5
2025-02-09 21:26:31.206,0,0,180,0,13.1,4.5
2025-02-09 21:26:33.211,0,282624,240,0,13.3,5.5
2025-02-09 21:26:35.217,0,0,180,0,13.3,6.4
2025-02-09 21:26:37.222,0,90112,120,0,7.8,7.5
2025-02-09 21:26:39.227,417792,184320,636,1484,10.0,8.3
2025-02-09 21:26:41.232,0,0,240,0,10.6,9.1
2025-02-09 21:26:43.238,0,290816,240,0,9.6,9.9
2025-02-09 21:26:45.245,0,0,120,0,9.6,10.7
2025-02-09 21:26:47.252,0,106496,180,0,10.1,11.6
2025-02-09 21:26:49.258,0,188416,412,0,9.4,12.4
2025-02-09 21:26:51.264,0,0,120,0,10.0,13.2
2025-02-09 21:26:53.270,0,81920,570,1210,29.4,16.0
2025-02-09 21:26:55.275,0,217088,180,0,3.2,17.2
2025-02-09 21:26:57.281,0,102400,120,0,3.2,18.4
2025-02-09 21:26:59.285,4096,200704,266,86,0.8,18.9
2025-02-09 21:27:01.291,0,0,483,0,3.9,16.5
2025-02-09 21:27:03.296,0,90112,2896,19906,3.2,16.5
2025-02-09 21:27:05.300,7110656,196608,34974,38216,3.1,16.6
2025-02-09 21:27:07.306,59650048,290816,986,2112,3.2,16.7
2025-02-09 21:27:09.310,2293760,401408,300,0,3.1,16.7
2025-02-09 21:27:11.316,13938688,0,1224,3692,3.3,16.7
2025-02-09 21:27:13.321,0,122880,180,0,3.2,16.6
