timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-09 21:52:42.640,24576,0,0,0,5.6,1.5
2025-02-09 21:52:44.646,225611776,0,2146,1989,1.9,1.5
2025-02-09 21:52:46.652,70750208,0,1424,1248,1.8,1.6
2025-02-09 21:52:48.657,57405440,413696,1474,1846,1.5,1.6
2025-02-09 21:52:50.663,196608,172032,3504,3212,1.4,1.6
2025-02-09 21:52:52.669,1212416,299008,4612,4960,1.4,1.6
2025-02-09 21:52:54.674,8192,188416,1364,1444,1.7,1.6
2025-02-09 21:52:56.679,49672192,106496,2780,3054,5.7,1.6
2025-02-09 21:52:58.684,3145728,450560,1794,4124,1.9,1.6
2025-02-09 21:53:00.689,2207744,8192,1820,9748,3.2,1.6
2025-02-09 21:53:02.692,1409024,196608,1568,2216,3.1,1.6
2025-02-09 21:53:04.698,25198592,303104,2510439,111901,2.2,1.7
2025-02-09 21:53:06.704,53690368,28672,206629,213337,3.1,1.8
2025-02-09 21:53:08.709,471040,712704,1754,2426,3.2,1.8
2025-02-09 21:53:10.714,0,0,1484,1248,3.1,1.8
2025-02-09 21:53:12.719,417792,90112,5022,13996,3.3,2.4
2025-02-09 21:53:14.725,0,217088,1424,1248,3.2,3.1
2025-02-09 21:53:16.731,0,0,1484,1248,4.8,2.1
2025-02-09 21:53:18.737,831488,344064,1688,2216,7.7,3.1
2025-02-09 21:53:20.742,0,0,1656,1248,7.1,4.0
2025-02-09 21:53:22.747,0,61440,1364,1248,7.4,4.9
2025-02-09 21:53:24.752,0,299008,1424,1248,7.4,5.8
2025-02-09 21:53:26.758,0,0,1304,1248,4.1,6.1
2025-02-09 21:53:28.763,4096,675840,1436,2260,3.0,6.1
2025-02-09 21:53:30.768,1683456,0,2861,6920,6.4,6.1
2025-02-09 21:53:32.772,0,102400,1484,1248,2.5,6.1
2025-02-09 21:53:34.778,188416,67857625088,1304,1248,5.0,6.1
2025-02-09 21:53:36.783,16384,12622651392,1484,1248,1.9,6.0
2025-02-09 21:53:38.788,23652661248,62154629120,1640,2700,1.8,6.1
2025-02-09 21:53:40.794,48775692288,48073687040,1424,1248,1.9,6.1
2025-02-09 21:53:42.800,48685565952,51530399744,1820,2780,15.0,7.7
2025-02-09 21:53:44.805,0,286720,2282,1494,3.2,8.8
2025-02-09 21:53:46.810,0,0,1424,1248,3.8,7.6
2025-02-09 21:53:48.815,16027648,225280,38502,58924,2.8,7.7
2025-02-09 21:53:50.819,50511872,217088,2178,3150,3.1,7.7
2025-02-09 21:53:52.824,16257024,30094422016,2582,4924,3.4,7.7
2025-02-09 21:53:54.829,90112,45569220608,1424,1248,3.2,7.7
2025-02-09 21:53:56.834,5971968,43569684480,19200,21704,12.5,7.9
2025-02-09 21:53:58.840,30927347712,44458184704,1416,1300,14.1,7.8
2025-02-09 21:54:00.845,34348208128,49355284480,1484,1248,12.4,7.8
2025-02-09 21:54:02.859,31746138112,41550200832,1390,1334,11.5,7.7
2025-02-09 21:54:04.864,23772520448,46822367232,1764,1494,12.7,7.9
2025-02-09 21:54:06.871,32065007616,36348854272,1364,1248,11.5,7.7
2025-02-09 21:54:08.876,23807655936,48215461888,1382,1334,13.0,7.9
2025-02-09 21:54:10.882,30797811712,37190987776,1364,1248,13.4,7.9
2025-02-09 21:54:12.888,29799256064,44725125120,1484,1248,10.4,7.7
2025-02-09 21:54:14.893,4962578432,16594415616,2864,6616,3.3,7.7
2025-02-09 21:54:16.898,0,41314238464,2354,5054,3.5,7.7
2025-02-09 21:54:18.902,0,60584996864,1364,1248,5.4,7.7
2025-02-09 21:54:20.908,40661753856,40921071616,2772,5088,6.6,7.7
2025-02-09 21:54:22.914,58167250944,44819783680,1304,1248,6.8,7.7
2025-02-09 21:54:24.920,58294784000,43956207616,1484,1248,6.3,7.6
2025-02-09 21:54:26.933,61403873280,44008308736,1424,1248,7.3,7.6
2025-02-09 21:54:28.940,61028474880,48667955200,1304,1248,7.4,7.6
2025-02-09 21:54:30.952,65956782080,45308215296,1364,1248,6.8,7.6
2025-02-09 21:54:32.957,61229547520,49245614080,1364,1248,7.2,7.6
2025-02-09 21:54:34.962,60122574848,46558822400,1364,1248,5.9,7.6
2025-02-09 21:54:36.967,17588072448,19073896448,2726,6244,3.3,7.6
2025-02-09 21:54:38.972,0,38981312512,2426,5282,3.5,7.6
2025-02-09 21:54:40.978,0,62206984192,1424,1248,5.5,7.6
2025-02-09 21:54:42.984,33509795840,41629896704,2540,5088,6.9,7.6
2025-02-09 21:54:44.989,56179574784,40659812352,1764,1494,6.9,7.6
2025-02-09 21:54:46.995,56956993536,38734479360,1702,1248,7.5,7.6
2025-02-09 21:54:49.001,64278999040,47782592512,1847,1248,8.3,7.6
2025-02-09 21:54:51.006,61814845440,50195005440,1656,1248,7.6,7.6
2025-02-09 21:54:53.010,67784773632,46235664384,1544,1248,7.4,7.6
2025-02-09 21:54:55.016,59780415488,48513302528,1664,1248,6.9,7.6
2025-02-09 21:54:57.021,62264422400,47811096576,1424,1248,6.0,7.6
2025-02-09 21:54:59.027,21883064320,21706768384,2606,6566,3.3,7.6
2025-02-09 21:55:01.032,0,38981001216,2474,5168,3.5,7.6
2025-02-09 21:55:03.040,442368,59971928064,1364,1248,4.2,7.6
2025-02-09 21:55:05.046,34600376320,43864563712,3532,5562,6.8,7.6
2025-02-09 21:55:07.052,62103920640,40660025344,1484,1248,5.7,7.6
2025-02-09 21:55:09.057,59222149120,43369054208,1424,1248,5.6,7.6
2025-02-09 21:55:11.065,61290627072,49667612672,1484,1248,7.9,7.6
2025-02-09 21:55:13.072,62463320064,49089257472,1364,1248,7.5,7.6
2025-02-09 21:55:15.078,65832525824,47490269184,1724,1248,7.1,7.6
2025-02-09 21:55:17.083,63004917760,48406228992,1844,1248,7.6,7.6
2025-02-09 21:55:19.088,60350046208,46123130880,1484,1248,6.4,7.6
2025-02-09 21:55:21.093,15585361920,16833273856,2796,6696,3.3,7.6
2025-02-09 21:55:23.098,0,43621191680,2414,5054,3.5,7.6
2025-02-09 21:55:25.104,0,61641064448,1304,1248,5.5,7.6
2025-02-09 21:55:27.109,37116395520,37555167232,2540,5088,6.7,7.6
2025-02-09 21:55:29.116,55023785984,40020090880,1424,1248,6.2,7.6
2025-02-09 21:55:31.120,63786264576,47323807744,1424,1248,6.3,7.6
2025-02-09 21:55:33.125,62601216000,47960842240,1304,1248,7.5,7.6
2025-02-09 21:55:35.131,64260247552,48174891008,1544,1248,6.8,7.6
2025-02-09 21:55:37.137,62725009408,45169795072,1364,1248,5.5,7.6
2025-02-09 21:55:39.143,59686395904,48894488576,1364,1248,6.8,7.6
2025-02-09 21:55:41.148,62583685120,46269759488,1424,1248,6.1,7.6
2025-02-09 21:55:43.153,16670244864,17825177600,2498,6566,3.4,7.6
2025-02-09 21:55:45.159,0,42170445824,2634,5300,3.5,7.6
2025-02-09 21:55:47.164,0,60765970432,1364,1248,5.2,7.6
2025-02-09 21:55:49.171,41730449408,39881584640,2606,5202,6.5,7.6
2025-02-09 21:55:51.177,57519296512,42793467904,1994,1248,5.6,7.6
2025-02-09 21:55:53.182,59442229248,45486637056,1664,1248,6.5,7.6
2025-02-09 21:55:55.190,59835686912,47214026752,1304,1248,6.7,7.6
2025-02-09 21:55:57.197,62487961600,47357657088,1364,1248,6.5,7.6
2025-02-09 21:55:59.202,64497295360,45090664448,1424,1248,6.3,7.6
2025-02-09 21:56:01.208,62307155968,48298786816,1484,1248,7.6,7.6
2025-02-09 21:56:03.214,62048411648,48802775040,1424,1248,5.3,7.6
2025-02-09 21:56:05.219,14584233984,16594669568,2832,6942,3.4,7.6
2025-02-09 21:56:07.225,0,43620761600,2420,5282,3.6,7.6
2025-02-09 21:56:09.231,0,62207385600,1484,1248,5.1,7.6
2025-02-09 21:56:11.236,42573045760,39848919040,2420,5088,5.6,7.6
2025-02-09 21:56:13.241,61220534272,47506952192,1484,1248,7.3,7.6
2025-02-09 21:56:15.256,59735164928,41311911936,1364,1248,6.5,7.6
2025-02-09 21:56:17.262,61814845440,46791589888,1304,1248,6.9,7.6
2025-02-09 21:56:19.267,62388412416,47992987648,1424,1248,7.7,7.6
2025-02-09 21:56:21.273,60304355328,45671972864,1536,1248,6.8,7.6
2025-02-09 21:56:23.278,63117922304,47945748480,1364,1248,7.3,7.6
2025-02-09 21:56:25.284,64507777024,47194828800,1364,1248,5.4,7.6
2025-02-09 21:56:27.289,8791261184,14363090944,2844,6566,3.4,7.6
2025-02-09 21:56:29.294,0,47347875840,2486,5282,3.5,7.6
2025-02-09 21:56:31.299,0,62555684864,1604,1248,4.8,7.6
2025-02-09 21:56:33.305,43579547648,37241180160,2486,5202,5.5,7.6
2025-02-09 21:56:35.310,60508585984,47169888256,1557,1248,6.8,7.6
2025-02-09 21:56:37.316,62299973632,42484744192,1484,1248,7.4,7.6
2025-02-09 21:56:39.321,51353184256,38991015936,1364,1248,5.3,7.6
2025-02-09 21:56:41.327,62185779200,47692005376,1364,1248,7.5,7.6
2025-02-09 21:56:43.332,57527881728,46821822464,1364,1248,7.2,7.6
2025-02-09 21:56:45.338,66933985280,44235554816,1764,1494,6.3,7.6
2025-02-09 21:56:47.344,53670744064,46702755840,1364,1248,6.8,7.6
2025-02-09 21:56:49.349,26393600000,23213641728,2864,6696,3.3,7.6
2025-02-09 21:56:51.354,0,30773927936,2646,5054,3.5,7.6
2025-02-09 21:56:53.358,0,60808335360,1304,1248,3.4,7.6
2025-02-09 21:56:55.364,28941189120,44637364224,2818,5088,4.1,7.6
2025-02-09 21:56:57.370,54047657984,42482810880,1544,1248,7.1,7.6
2025-02-09 21:56:59.375,65790517248,45435432960,1484,1248,7.3,7.6
2025-02-09 21:57:01.382,62145146880,48315564032,1424,1248,8.0,7.6
2025-02-09 21:57:03.388,61969969152,48104173568,1364,1248,7.2,7.6
2025-02-09 21:57:05.396,64547495936,45772148736,1824,1494,6.3,7.6
2025-02-09 21:57:07.401,59284439040,45866188800,1364,1248,6.6,7.6
2025-02-09 21:57:09.406,65600266240,48577781760,1364,1248,7.1,7.6
2025-02-09 21:57:11.412,22126170112,23682662400,2804,6696,3.3,7.6
2025-02-09 21:57:13.418,0,34955022336,2360,5412,3.5,7.6
2025-02-09 21:57:15.424,0,62324350976,1364,1248,3.1,7.6
2025-02-09 21:57:17.429,33774985216,45538017280,2480,5088,7.1,7.6
2025-02-09 21:57:19.434,61297827840,42247139328,1304,1248,7.1,7.6
2025-02-09 21:57:21.439,60853633024,46665760768,1656,1248,6.6,7.6
2025-02-09 21:57:23.450,62601216000,46423134208,1304,1248,8.3,7.6
2025-02-09 21:57:25.457,62947766272,47516323840,1364,1248,6.9,7.6
2025-02-09 21:57:27.463,64037494784,46703542272,1364,1248,6.9,7.6
2025-02-09 21:57:29.469,62548656128,46709706752,1304,1248,7.2,7.6
2025-02-09 21:57:31.475,59548540928,47162212352,1544,1248,6.4,7.6
2025-02-09 21:57:33.480,16842162176,18211250176,4484,9732,1.7,7.6
2025-02-09 21:57:35.485,47329280,397312,3460,3224,3.1,7.3
