timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-09 21:03:47.069,0,0,0,0,5.8,1.4
2025-02-09 21:03:49.075,224829440,0,352,0,1.9,1.5
2025-02-09 21:03:51.081,71745536,0,120,0,1.6,1.5
2025-02-09 21:03:53.085,51609600,4448256,246,242,1.5,1.5
2025-02-09 21:03:55.091,6459392,167936,2252,2320,1.5,1.6
2025-02-09 21:03:57.096,1372160,1175552,3308,3712,1.4,1.6
2025-02-09 21:03:59.101,0,0,180,196,1.7,1.5
2025-02-09 21:04:01.107,47022080,122880,1716,1806,5.6,1.6
2025-02-09 21:04:03.111,6021120,1789952,258,2762,1.9,1.6
2025-02-09 21:04:05.116,2207744,8192,636,8612,3.7,1.6
2025-02-09 21:04:07.122,1183744,249856,246,242,3.1,1.6
2025-02-09 21:04:09.128,8339456,65536,2504456,105358,2.0,1.7
2025-02-09 21:04:11.133,59977728,32768,210816,222968,3.1,1.8
2025-02-09 21:04:13.137,11124736,528384,778,1386,3.2,1.8
2025-02-09 21:04:15.143,0,0,300,60,3.1,1.8
2025-02-09 21:04:17.148,413696,53248,3556,12358,3.2,2.4
2025-02-09 21:04:19.152,0,0,472,0,3.2,3.1
2025-02-09 21:04:21.158,0,0,420,0,6.3,2.0
2025-02-09 21:04:23.164,581632,851968,636,1452,12.7,3.0
2025-02-09 21:04:25.171,0,0,120,0,13.2,3.9
2025-02-09 21:04:27.176,0,49152,206,86,11.4,5.0
2025-02-09 21:04:29.181,417792,3080192,636,1452,8.7,6.0
2025-02-09 21:04:31.185,0,0,180,0,8.9,6.8
2025-02-09 21:04:33.195,0,81920,258,86,9.1,7.6
2025-02-09 21:04:35.202,0,0,120,0,8.9,8.5
2025-02-09 21:04:37.207,0,28672,240,0,21.2,10.2
2025-02-09 21:04:39.212,0,40960,630,1194,3.2,11.4
2025-02-09 21:04:41.217,0,0,300,0,12.0,10.5
2025-02-09 21:04:43.221,0,49152,2496,20978,6.8,10.5
2025-02-09 21:04:45.227,49635328,0,36152,40746,3.1,10.6
2025-02-09 21:04:47.232,35205120,241664,972,3432,3.2,10.6
2025-02-09 21:04:49.237,401408,0,412,0,3.2,10.6
2025-02-09 21:04:51.241,0,0,396,256,3.2,10.6
2025-02-09 21:04:53.247,0,20480,120,0,3.3,10.6
2025-02-09 21:04:55.253,6500352,839680,18384,20946,42.9,12.0
2025-02-09 21:04:57.259,147456,57344,180,60,42.1,15.1
2025-02-09 21:04:59.266,0,0,240,0,42.2,18.1
2025-02-09 21:05:01.271,970752,0,1482,4706,3.2,18.9
2025-02-09 21:05:03.278,442368,20480,1302,4050,3.2,18.9
2025-02-09 21:05:05.285,0,266240,540,0,3.2,18.9
2025-02-09 21:05:07.291,0,40960,300,0,3.3,18.9
2025-02-09 21:05:09.300,0,245760,1044,3148,33.0,18.9
2025-02-09 21:05:11.306,0,0,444,920,19.4,18.9
2025-02-09 21:05:13.312,1048576,45056,1296,4448,3.2,18.9
