timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-11 10:43:02.612,163840,0,0,0,3.7,1.5
2025-02-11 10:43:04.617,225009664,0,258,86,1.9,1.5
2025-02-11 10:43:06.623,70815744,0,120,0,1.7,1.5
2025-02-11 10:43:08.629,47325184,442368,180,230,1.5,1.5
2025-02-11 10:43:10.635,10620928,143360,2200,2224,1.4,1.5
2025-02-11 10:43:12.640,1519616,315392,3308,3712,1.4,1.5
2025-02-11 10:43:14.645,0,286720,60,196,1.6,1.5
2025-02-11 10:43:16.650,36675584,106496,1656,1806,5.6,1.5
2025-02-11 10:43:18.655,16138240,401408,540,2584,1.9,1.5
2025-02-11 10:43:20.660,2093056,8192,814,8782,9.7,1.6
2025-02-11 10:43:22.665,1171456,229376,180,0,2.7,1.6
2025-02-11 10:43:24.670,5627904,430080,2501842,103174,1.7,1.7
2025-02-11 10:43:26.675,61526016,32768,152354,165630,2.8,1.8
2025-02-11 10:43:28.680,11952128,1138688,61992,61812,3.2,1.8
2025-02-11 10:43:30.685,466944,1142784,540,1134,3.2,1.8
2025-02-11 10:43:32.691,0,122880,240,0,3.1,1.8
2025-02-11 10:43:34.696,413696,266240,1740,11488,3.2,2.3
2025-02-11 10:43:36.702,0,0,180,0,3.2,2.9
2025-02-11 10:43:38.707,0,286720,420,0,3.3,3.5
2025-02-11 10:43:40.712,0,0,240,0,3.2,4.2
2025-02-11 10:43:42.717,0,65536,120,0,3.2,4.8
2025-02-11 10:43:44.722,0,208896,480,0,3.3,5.5
2025-02-11 10:43:46.727,0,0,240,0,3.3,6.1
2025-02-11 10:43:48.732,0,266240,300,0,3.2,6.2
2025-02-11 10:43:50.737,0,0,180,0,3.3,3.3
2025-02-11 10:43:52.742,565248,69632,540,1412,12.9,2.6
2025-02-11 10:43:54.748,0,212992,870,0,12.4,3.6
2025-02-11 10:43:56.753,0,0,480,0,12.8,4.6
2025-02-11 10:43:58.759,0,81920,360,0,13.0,5.6
2025-02-11 10:44:00.765,0,188416,180,0,12.7,6.6
2025-02-11 10:44:02.771,0,81920,240,0,13.0,7.5
2025-02-11 10:44:04.777,0,208896,360,0,12.9,8.4
2025-02-11 10:44:06.783,0,0,300,0,13.3,9.4
2025-02-11 10:44:08.789,0,53248,120,0,12.7,10.4
2025-02-11 10:44:10.796,131072,200704,300,706,9.8,11.6
2025-02-11 10:44:12.802,286720,94208,480,706,8.6,12.6
2025-02-11 10:44:14.807,0,221184,616,0,8.3,13.5
2025-02-11 10:44:16.812,0,0,2600,0,8.5,14.5
2025-02-11 10:44:18.817,0,204800,984,0,9.0,15.3
2025-02-11 10:44:20.823,0,192512,180,0,8.5,16.1
2025-02-11 10:44:22.829,0,69632,180,0,8.8,17.0
2025-02-11 10:44:24.836,0,204800,472,0,8.9,17.8
2025-02-11 10:44:26.842,0,0,180,0,8.8,18.6
2025-02-11 10:44:28.847,0,73728,60,0,9.1,19.5
2025-02-11 10:44:30.852,0,167936,240,0,9.6,20.4
2025-02-11 10:44:32.857,0,77824,180,0,8.7,21.2
2025-02-11 10:44:34.862,0,200704,180,0,8.6,22.1
2025-02-11 10:44:36.869,0,0,240,0,9.7,23.0
2025-02-11 10:44:38.874,0,90112,300,0,8.6,24.0
2025-02-11 10:44:40.880,0,184320,120,0,6.2,24.5
2025-02-11 10:44:42.886,0,81920,480,1150,5.6,28.8
2025-02-11 10:44:44.892,0,0,576,256,3.2,30.0
2025-02-11 10:44:46.897,0,192512,300,0,3.2,31.1
2025-02-11 10:44:48.902,0,151552,240,0,3.2,32.3
2025-02-11 10:44:50.907,0,208896,180,60,3.2,33.4
2025-02-11 10:44:52.912,0,94208,240,0,3.2,34.6
2025-02-11 10:44:54.917,0,0,412,0,0.8,34.7
2025-02-11 10:44:56.922,0,172032,120,0,31.1,33.5
2025-02-11 10:44:58.929,0,139264,1071,0,3.2,30.4
2025-02-11 10:45:00.934,0,159744,240,0,3.3,30.4
2025-02-11 10:45:02.939,0,73728,1174,18566,4.3,30.5
2025-02-11 10:45:04.944,7573504,0,34372,37490,3.1,30.5
2025-02-11 10:45:06.949,62509056,200704,480,2016,3.2,30.6
2025-02-11 10:45:08.954,0,798720,480,0,3.2,30.6
2025-02-11 10:45:10.959,2158592,184320,240,0,3.1,30.6
2025-02-11 10:45:12.964,13742080,73728,720,3674,3.2,30.5
2025-02-11 10:45:14.969,0,0,660,0,3.3,30.5
2025-02-11 10:45:16.974,0,196608,540,0,3.2,30.5
2025-02-11 10:45:18.979,0,159744,360,0,3.2,30.5
2025-02-11 10:45:20.984,0,184320,120,0,3.3,30.5
2025-02-11 10:45:22.989,0,69632,180,0,3.2,30.5
2025-02-11 10:45:24.994,0,0,412,0,3.3,30.5
2025-02-11 10:45:26.999,0,192512,180,0,3.3,30.5
2025-02-11 10:45:29.004,0,163840,60,0,3.2,30.5
2025-02-11 10:45:31.010,0,176128,120,0,3.3,30.5
