timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-09 21:37:29.435,77824,0,0,0,4.8,1.4
2025-02-09 21:37:31.441,226013184,0,2086,1989,1.9,1.5
2025-02-09 21:37:33.447,70467584,0,1727,1248,1.7,1.5
2025-02-09 21:37:35.453,44081152,397312,1550,1490,1.5,1.6
2025-02-09 21:37:37.458,13516800,176128,3264,3472,1.5,1.6
2025-02-09 21:37:39.463,1146880,290816,4492,4960,1.5,1.6
2025-02-09 21:37:41.468,8192,290816,1304,1444,1.6,1.5
2025-02-09 21:37:43.472,36671488,122880,2720,3054,5.6,1.6
2025-02-09 21:37:45.477,16138240,405504,1754,4010,1.9,1.6
2025-02-09 21:37:47.483,2224128,8192,2542,9876,9.7,1.6
2025-02-09 21:37:49.488,1183744,200704,1596,1248,2.8,1.6
2025-02-09 21:37:51.493,7532544,434176,2500386,93514,2.0,1.7
2025-02-09 21:37:53.498,61841408,32768,213316,225224,3.0,1.8
2025-02-09 21:37:55.503,9854976,684032,1694,2442,3.2,1.8
2025-02-09 21:37:57.507,0,0,1364,1248,3.1,1.8
2025-02-09 21:37:59.513,413696,90112,4928,14722,3.2,2.4
2025-02-09 21:38:01.517,0,225280,1484,1248,3.2,3.0
2025-02-09 21:38:03.523,237568,0,1364,1248,3.2,3.7
2025-02-09 21:38:05.528,0,278528,1364,1248,3.3,4.3
2025-02-09 21:38:07.533,0,0,1364,1248,3.2,2.7
2025-02-09 21:38:09.537,831488,73728,1628,2232,7.0,2.9
2025-02-09 21:38:11.543,0,212992,1727,1248,7.3,3.9
2025-02-09 21:38:13.547,0,0,1364,1248,7.3,4.7
2025-02-09 21:38:15.553,0,385024,1304,1248,7.1,5.6
2025-02-09 21:38:17.558,0,0,1484,1248,4.9,6.1
2025-02-09 21:38:19.564,0,282624,1608,2324,3.6,6.1
2025-02-09 21:38:21.569,1683456,278528,3470,8912,6.8,6.1
2025-02-09 21:38:23.575,147456,25035440128,1244,1248,3.1,6.1
2025-02-09 21:38:25.580,98304,48236761088,1484,1248,6.6,6.0
2025-02-09 21:38:27.585,40960,23942201344,1304,1248,3.5,6.0
2025-02-09 21:38:29.591,90112,48588570624,1424,1248,6.2,6.0
2025-02-09 21:38:31.596,57344,28898844672,1764,1494,2.7,6.0
2025-02-09 21:38:33.600,17529849856,62298529792,1760,2732,1.9,6.0
