timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-11 12:25:20.452,0,0,0,0,4.9,1.5
2025-02-11 12:25:22.457,229773312,0,1174,720,1.9,1.5
2025-02-11 12:25:24.463,66740224,0,480,0,1.7,1.5
2025-02-11 12:25:26.468,53223424,417792,120,0,1.5,1.5
2025-02-11 12:25:28.473,4894720,155648,2544,2320,1.4,1.5
2025-02-11 12:25:30.478,1196032,282624,3248,3712,1.4,1.5
2025-02-11 12:25:32.483,4096,274432,180,196,1.7,1.5
2025-02-11 12:25:34.488,43343872,114688,1650,1806,5.6,1.5
2025-02-11 12:25:36.493,9469952,360448,240,0,1.9,1.5
2025-02-11 12:25:38.498,2080768,8192,300,0,3.5,1.6
2025-02-11 12:25:40.503,1179648,184320,240,0,3.1,1.6
2025-02-11 12:25:42.508,8433664,389120,2498952,51958,2.0,1.7
2025-02-11 12:25:44.513,58462208,32768,179044,178564,2.8,1.8
2025-02-11 12:25:46.518,12206080,659456,29024,28724,3.3,1.8
2025-02-11 12:25:48.523,466944,0,180,60,3.3,1.8
2025-02-11 12:25:50.528,0,69632,300,0,3.1,1.8
2025-02-11 12:25:52.533,413696,200704,180,0,3.3,1.8
2025-02-11 12:25:54.538,0,0,180,0,3.2,1.8
2025-02-11 12:25:56.544,131072,290816,180,0,3.3,1.8
2025-02-11 12:25:58.549,0,0,292,0,3.3,1.8
2025-02-11 12:26:00.554,0,69632,300,0,3.2,1.8
2025-02-11 12:26:02.559,106496,200704,240,0,3.2,1.8
2025-02-11 12:26:04.564,0,0,360,0,3.2,1.8
2025-02-11 12:26:06.570,0,233472,300,0,3.2,2.5
2025-02-11 12:26:08.575,0,0,240,0,3.2,3.1
2025-02-11 12:26:10.581,0,65536,240,0,3.2,3.8
2025-02-11 12:26:12.586,0,192512,363,0,3.2,4.4
2025-02-11 12:26:14.591,0,0,180,0,3.3,5.1
2025-02-11 12:26:16.597,0,77824,180,0,3.3,5.7
2025-02-11 12:26:18.602,0,200704,240,0,3.3,6.4
2025-02-11 12:26:20.608,0,77824,540,0,3.3,7.0
2025-02-11 12:26:22.613,0,192512,180,0,3.2,7.7
2025-02-11 12:26:24.618,0,0,120,0,3.2,8.1
2025-02-11 12:26:26.623,0,65536,638,0,3.2,8.1
2025-02-11 12:26:28.628,0,188416,412,0,3.3,6.2
2025-02-11 12:26:30.634,565248,94208,240,0,9.8,2.3
2025-02-11 12:26:32.640,0,217088,240,0,11.7,3.3
2025-02-11 12:26:34.646,0,0,180,0,11.7,4.2
2025-02-11 12:26:36.651,0,81920,180,0,12.3,5.2
2025-02-11 12:26:38.657,0,196608,120,0,12.6,6.2
2025-02-11 12:26:40.662,0,90112,206,86,11.5,7.1
2025-02-11 12:26:42.668,0,204800,180,0,11.7,8.1
2025-02-11 12:26:44.673,0,0,437,0,12.1,9.1
2025-02-11 12:26:46.679,0,77824,258,86,12.3,10.0
2025-02-11 12:26:48.684,4096,192512,180,0,12.0,10.9
2025-02-11 12:26:50.689,0,86016,180,0,11.9,11.9
2025-02-11 12:26:52.694,0,208896,180,0,12.6,12.9
2025-02-11 12:26:54.700,0,0,240,0,11.6,13.8
2025-02-11 12:26:56.706,0,81920,180,0,11.1,14.9
2025-02-11 12:26:58.712,417792,204800,412,0,8.9,16.1
2025-02-11 12:27:00.717,0,81920,180,0,9.4,17.1
2025-02-11 12:27:02.722,0,0,180,0,8.6,17.9
2025-02-11 12:27:04.728,0,196608,639,256,7.9,18.6
2025-02-11 12:27:06.735,0,98304,423,0,8.3,19.6
2025-02-11 12:27:08.741,0,196608,180,0,8.8,20.4
2025-02-11 12:27:10.747,0,73728,483,60,8.8,21.2
2025-02-11 12:27:12.753,0,0,180,0,9.3,21.9
2025-02-11 12:27:14.758,0,192512,180,0,9.3,22.6
2025-02-11 12:27:16.763,0,77824,60,0,8.8,23.4
2025-02-11 12:27:18.769,0,180224,606,0,7.8,24.2
2025-02-11 12:27:20.777,0,94208,120,0,8.4,25.1
2025-02-11 12:27:22.782,0,0,303,0,9.2,25.9
2025-02-11 12:27:24.787,0,208896,300,0,9.1,26.6
2025-02-11 12:27:26.792,0,81920,420,0,9.0,27.3
2025-02-11 12:27:28.797,0,188416,292,0,8.7,28.1
2025-02-11 12:27:30.803,0,86016,698,0,8.6,28.9
2025-02-11 12:27:32.809,0,0,360,0,8.4,29.8
2025-02-11 12:27:34.814,0,188416,180,0,9.3,30.7
2025-02-11 12:27:36.819,0,176128,180,0,8.9,31.5
2025-02-11 12:27:38.825,0,172032,360,0,21.8,32.8
2025-02-11 12:27:40.832,0,77824,483,0,6.3,37.7
2025-02-11 12:27:42.838,0,0,240,0,3.2,38.8
2025-02-11 12:27:44.843,0,188416,300,0,3.2,40.0
2025-02-11 12:27:46.848,0,172032,240,0,3.2,41.2
2025-02-11 12:27:48.854,0,200704,180,0,3.2,42.3
2025-02-11 12:27:50.859,0,90112,300,0,3.2,43.5
2025-02-11 12:27:52.865,0,0,240,0,0.7,43.6
2025-02-11 12:27:54.872,0,147456,180,0,38.7,43.6
2025-02-11 12:27:56.878,0,143360,180,0,4.3,37.5
2025-02-11 12:27:58.883,0,0,292,0,3.2,37.5
2025-02-11 12:28:00.888,0,266240,240,0,3.2,37.5
2025-02-11 12:28:02.893,0,0,120,0,3.2,37.5
2025-02-11 12:28:04.898,0,180224,300,0,3.2,37.5
2025-02-11 12:28:06.903,0,167936,180,0,3.3,37.5
2025-02-11 12:28:08.908,0,0,60,0,3.2,37.5
2025-02-11 12:28:10.913,0,249856,240,0,3.2,37.5
2025-02-11 12:28:12.918,0,0,180,0,3.3,37.5
2025-02-11 12:28:14.923,0,200704,180,0,3.2,37.4
2025-02-11 12:28:16.928,0,192512,180,0,3.1,37.4
2025-02-11 12:28:18.933,0,0,180,0,3.1,37.5
2025-02-11 12:28:20.939,7110656,323584,33956,33364,3.3,37.6
2025-02-11 12:28:22.944,21708800,0,120,0,2.8,37.7
2025-02-11 12:28:24.949,39571456,204800,240,0,3.2,37.7
2025-02-11 12:28:26.954,0,532480,456,256,3.2,37.7
2025-02-11 12:28:28.959,0,0,352,0,3.2,37.6
2025-02-11 12:28:30.964,0,245760,360,0,3.2,37.6
