timestamp,disk_read_bytes,disk_write_bytes,net_read_bytes,net_write_bytes,cpu_utilization,mem_utilization
2025-02-10 00:45:53.715,24576,0,592,492,5.8,1.5
2025-02-10 00:45:55.721,224243712,0,1248,1210,2.0,1.5
2025-02-10 00:45:57.727,72298496,0,2072,1768,1.8,1.5
2025-02-10 00:45:59.733,43683840,503808,1966,2010,1.6,1.6
2025-02-10 00:46:01.739,13860864,159744,3860,3992,1.5,1.6
2025-02-10 00:46:03.745,2666496,307200,4968,5480,1.5,1.6
2025-02-10 00:46:05.751,40960,286720,2083,1964,1.6,1.5
2025-02-10 00:46:07.756,35753984,122880,3496,3574,5.6,1.6
2025-02-10 00:46:09.761,17055744,405504,2224,4464,1.9,1.6
2025-02-10 00:46:11.767,2097152,8192,2620,10588,9.7,1.6
2025-02-10 00:46:13.773,1171456,184320,1960,1768,2.9,1.6
2025-02-10 00:46:15.778,5316608,376832,2505296,102616,2.0,1.7
2025-02-10 00:46:17.783,62132224,32768,179636,191896,2.9,1.8
2025-02-10 00:46:19.789,12140544,638976,36364,36112,3.2,1.8
2025-02-10 00:46:21.795,466944,0,2410,2962,3.3,1.8
2025-02-10 00:46:23.801,0,77824,2140,1768,3.2,1.8
2025-02-10 00:46:25.806,413696,233472,5908,15952,3.3,2.5
2025-02-10 00:46:27.811,0,0,2252,1768,3.3,3.1
2025-02-10 00:46:29.817,4096,290816,2277,1768,3.3,3.8
2025-02-10 00:46:31.822,0,0,2080,1768,3.3,4.4
2025-02-10 00:46:33.828,4096,73728,2020,1768,3.3,5.0
2025-02-10 00:46:35.834,0,233472,2331,1768,3.3,5.7
2025-02-10 00:46:37.840,0,0,1960,1768,3.2,6.2
2025-02-10 00:46:39.846,0,253952,2358,1768,3.3,6.2
2025-02-10 00:46:41.852,0,0,2200,1768,6.6,2.4
2025-02-10 00:46:43.858,831488,77824,2164,2752,8.6,3.3
2025-02-10 00:46:45.864,0,204800,2080,1768,7.9,4.2
2025-02-10 00:46:47.870,0,0,1960,1768,7.7,5.1
2025-02-10 00:46:49.875,0,200704,1900,1768,7.0,5.9
2025-02-10 00:46:51.880,0,217088,1912,2780,3.2,6.2
2025-02-10 00:46:53.885,0,294912,2020,1768,5.8,6.1
